Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Lighting Electric Power (kW),HVAC Heating Electric Power (kW),PV Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 06:40:00,0.976110764409689,0.22225292254714824,0.26747531704449734,0.05029776874186741,0.26482531356515315,0.0,0.6109876821026684,0.05,0.0,0.2617578388906533,0.005717478153844048,0.0,51.66640524915249,0.15,20.701401541319537,0
2018-01-01 06:50:00,0.9761195105880359,0.22225292254714824,0.2674839473219729,0.05029776874186741,0.26483405974350005,0.0,0.6109876821026684,0.05,0.0,0.261766483761915,0.00571746356005787,0.0,51.666405581025856,0.15,20.70140154131954,0
2018-01-01 07:00:00,1.122317515687517,0.28919596560382294,0.267540653678948,0.10718101218487115,0.2648914306577443,0.0,0.7002450728449012,0.05,0.0,0.2618231901481951,0.005717463530752919,0.0,51.666405581692274,0.15,20.701401541319537,0
2018-01-01 07:10:00,1.1175130700058296,0.28919596560382294,0.26278762768554864,0.10718101218487115,0.26008698497605687,0.0,0.7002450728449012,0.05,0.0,0.25707439441648855,0.005713233269060092,0.0,51.666405581693624,0.15,20.724358353921097,0
2018-01-01 07:20:00,1.1174245804869682,0.28919596560382294,0.2627001546472416,0.10718101218487115,0.2599984954571956,0.0,0.7002450728449012,0.05,0.0,0.2569869298727493,0.005713224774492325,0.0,51.6664057748663,0.15,20.724358353921097,0
2018-01-01 07:30:00,1.0961650247243904,0.28919596560382294,0.2444297885382389,0.10718101218487115,0.24151402351261045,-0.00277508381799262,0.7002450728449012,0.05,0.0,0.2387165637808041,0.0057132247574348035,0.0,51.666405775254205,0.15,20.7243583539211,0
2018-01-01 07:40:00,1.0965487101015494,0.28919596560382294,0.2441193822639111,0.10718101218487115,0.24119997966478968,-0.0020773545930128723,0.7002450728449012,0.05,0.0,0.2384061575065102,0.0057132247574009165,0.0,51.66640577525498,0.15,20.7243583539211,0
2018-01-01 07:50:00,1.0952925093693906,0.28919596560382294,0.24389862622470543,0.10718101218487115,0.24097663664074986,-0.003110212301131867,0.7002450728449012,0.05,0.0,0.23818540146730482,0.005713224757400602,0.0,51.66640577525498,0.15,20.7243583539211,0
2018-01-01 08:00:00,1.1076828060086519,0.2958483055568992,0.24371090489942443,0.11353579712837308,0.2407867154561882,-0.005754566024912458,0.7091148594490031,0.05,0.0,0.23799768014202383,0.005713224757400602,0.0,51.66640577525498,0.15,20.724358353921097,0
2018-01-01 08:10:00,1.1056720368398179,0.2958483055568992,0.24291600848318784,0.11353579712837308,0.2399829521126855,-0.006961571850243958,0.7091148594490031,0.05,0.0,0.23720322679863892,0.005712781684548906,0.0,51.66640577525498,0.15,20.726762824686237,0
2018-01-01 08:20:00,1.1024255289751126,0.2958483055568992,0.24271421359433415,0.11353579712837308,0.23977879334011606,-0.010003920942379696,0.7091148594490031,0.05,0.0,0.2370014327994969,0.0057127807948372565,0.0,51.66640579548767,0.15,20.726762824686237,0
2018-01-01 08:30:00,0.7824281743455136,0.2958483055568992,0.22369085880968653,0.11353579712837308,0.2205325086183935,-0.310754990850256,0.7091148594490031,0.05,0.0,0.21797807801663596,0.005712780793050584,0.0,51.6664057955283,0.15,20.726762824686237,0
2018-01-01 08:40:00,0.7612707695048212,0.2958483055568992,0.22227561803444354,0.11353579712837308,0.21910068299031918,-0.3304805700628742,0.7091148594490031,0.05,0.0,0.21656283724139652,0.005712780793047029,0.0,51.666405795528384,0.15,20.726762824686237,0
