Time,bldg0112631/up11,bldg0112631/up00
2018-01-05 08:00:00,1.1330657631283336,0.4190197985574488
2018-01-05 09:00:00,1.3128641463146902,0.4760471228328406
2018-01-05 10:00:00,0.9376587613807352,0.391574974420849
2018-01-05 11:00:00,0.8343382306506455,0.3795875397425842
2018-01-05 12:00:00,0.3988123125885159,0.3076662083885975
2018-01-05 13:00:00,0.3844152884447069,0.2761756501586362
2018-01-05 14:00:00,0.3494665853191854,0.2754598143637134
2018-01-05 15:00:00,0.5123914888795963,0.42861188199891
2018-01-05 16:00:00,0.700845429108251,0.6072124224707873
2018-01-05 17:00:00,0.8623295440576381,0.7034930171223874
2018-01-05 18:00:00,1.2813689653509506,0.905696919172496
2018-01-05 19:00:00,1.55667507984608,0.9041058931146646
2018-01-05 20:00:00,1.4083790961122349,0.6369841088304035
2018-01-05 21:00:00,1.6561994886209657,0.5406678778406117
2018-01-05 22:00:00,1.927149897645174,0.5279599986748363
2018-01-05 23:00:00,1.8802544946384856,0.4782243918295903
2018-01-06 00:00:00,1.921893528585432,0.420775850775239
2018-01-06 01:00:00,1.9961536811178555,0.4277841057312365
2018-01-06 02:00:00,1.951921074329914,0.4249582815692398
2018-01-06 03:00:00,2.0362524434994005,0.430974661468604
2018-01-06 04:00:00,2.1386905892382218,0.4383336563128918
2018-01-06 05:00:00,2.225575189091411,0.4445403219117668
2018-01-06 06:00:00,2.40236694622549,0.4450660579280117
2018-01-06 07:00:00,2.56197953525445,0.5673679801923521
2018-01-06 08:00:00,2.4067399580425306,0.4564725975654729
2018-01-06 09:00:00,2.3122745752990506,0.5653449497173177
2018-01-06 10:00:00,2.0268789017394973,0.5431149675363703
2018-01-06 11:00:00,1.7500967603962243,0.5257956959197091
2018-01-06 12:00:00,1.5448486193737183,0.5082504236661334
2018-01-06 13:00:00,1.4306397196215543,0.5013292279865852
2018-01-06 14:00:00,1.4332853710474416,0.4953703293932686
2018-01-06 15:00:00,1.4856842260780097,0.538858134494268
2018-01-06 16:00:00,1.7675500860002706,0.6888684670972793
2018-01-06 17:00:00,2.3508810863536755,0.798215189105427
2018-01-06 18:00:00,2.897531017810622,0.8646740246192016
2018-01-06 19:00:00,3.460113627431366,1.1374106033237614
2018-01-06 20:00:00,5.164508861628989,2.644187067362456
2018-01-06 21:00:00,5.0314430094401486,2.5118965693402746
2018-01-06 22:00:00,3.3610327791993133,0.7274848568725217
2018-01-06 23:00:00,3.2928897861213007,0.6024732334082994
2018-01-07 00:00:00,3.5524355619117967,0.5684348197861957
2018-01-07 01:00:00,3.729954284392565,0.562971314059083
2018-01-07 02:00:00,3.998166252388869,0.8301415025234815
2018-01-07 03:00:00,4.673790766751823,0.8508440426998438
2018-01-07 04:00:00,5.166353407859419,0.8436312588496613
2018-01-07 05:00:00,5.715611022197281,0.5896886835594848
2018-01-07 06:00:00,5.992734908187295,0.6695721095362598
2018-01-07 07:00:00,6.220725905862657,0.761301885951063
2018-01-07 08:00:00,3.583384008195504,0.6291575888536911
2018-01-07 09:00:00,3.208807792303308,0.4945527244017441
2018-01-07 10:00:00,2.853660238759658,0.477911135355228
2018-01-07 11:00:00,2.5206560929161874,0.4604551574307717
2018-01-07 12:00:00,2.083568302296708,0.4423614992590195
2018-01-07 13:00:00,1.9290226905234105,0.432122740964857
2018-01-07 14:00:00,1.8865889554422488,0.4294513925222129
2018-01-07 15:00:00,1.8663883706161664,0.4244947687215102
2018-01-07 16:00:00,2.1308269245550155,0.5036049327430537
2018-01-07 17:00:00,2.0408653813300845,0.6189782157371221
2018-01-07 18:00:00,1.934307032648392,0.6394451214318244
2018-01-07 19:00:00,1.9398515399762497,0.6797875139222295
2018-01-07 20:00:00,2.120420407362304,0.7742816683800228
2018-01-07 21:00:00,2.1998238925953446,0.7237842394960071
2018-01-07 22:00:00,2.3723692953037645,0.5913423631885675
2018-01-07 23:00:00,2.2161326497257123,0.441764728835248
