Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),Lighting Electric Power (kW),PV Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 15:50:00,-0.7045471308528237,0.31351741341824757,0.09646955448858761,0.39857877344655246,0.09181365004452505,0.05,0.0,0.11408951338157977,-1.359029067725481,0.005719383016006888,0.09075017147258073,0.0,51.66640549404133,0.20446517522049004,20.691005782551475,0
2018-01-01 16:00:00,-0.6091991326842581,0.3271640376127094,0.11867216131802749,0.41677427237250153,0.09108599204387027,0.05,0.0,0.1404381500982858,-1.3074975471989156,0.028641219375051492,0.090030941942976,0.0,51.66640549404133,0.20446517522049004,20.691005782551475,0
2018-01-01 16:10:00,-0.5185899705522423,0.3271640376127094,0.11655329925722366,0.41677427237250153,0.08889706030372982,0.05,0.0,0.1404381500982858,-1.2146994533267594,0.02868593463268765,0.08786736462453601,0.0,51.66535878040754,0.20446517522049004,20.69813055703631,0
2018-01-01 16:20:00,-0.2863825443304168,0.3271640376127094,0.09382934023645874,0.41677427237250153,0.08909716567446138,0.05,0.0,0.1404381500982858,-0.9826921324756654,0.005764188064018152,0.08806515217244058,0.0,51.665356738508756,0.20446517522049004,20.698130557036315,0
2018-01-01 16:30:00,0.354025980137035,0.2586962446499843,0.1640307372774836,0.3254838817555348,0.11367349869059379,0.05,0.0,0.07698917253041822,-0.21212057283951175,0.05167392003890442,0.11235681723857918,0.0,51.66640344804232,0.20446517522049004,20.698130557036315,0
2018-01-01 16:40:00,0.37437988430786384,0.2586962446499843,0.1713444060616049,0.3254838817555348,0.12097507068550527,0.05,0.0,0.07698917253041822,-0.19906824066359438,0.05177059102110552,0.11957381504049938,0.0,51.66430700421341,0.20446517522049004,20.673807357549276,0
2018-01-01 16:50:00,0.6260451125851891,0.3271640376127094,0.12484107235771721,0.41677427237250153,0.12042088364419427,0.05,-0.10158819352979243,0.1404381500982858,0.0,0.00581502520361016,0.11902604715410706,0.0,51.66430258978372,0.20446517522049004,20.673807357549276,0
2018-01-01 17:00:00,0.5733370243036542,0.35345787764177633,0.12097089182670084,0.4518327257445908,0.11660324639545384,0.05,-0.2326574573062139,0.1875585094698234,0.0,0.005718262184862325,0.11525262964183852,0.0,51.666401126591005,0.2027281252889947,20.698130557036315,0
2018-01-01 17:10:00,0.2729947395326445,0.35345787764177633,0.11906243426381102,0.4518327257445908,0.11467506511759931,0.05,-0.531071560799369,0.1875585094698234,0.0,0.005715651753751495,0.11334678251005953,0.0,51.6664055452235,0.1987478920569814,20.71124240791534,0
2018-01-01 17:20:00,0.2744421309008551,0.35345787764177633,0.18833319560438602,0.4518327257445908,0.11529964435076458,0.05,-0.5302487486643237,0.1875585094698234,0.0,0.07436906836965348,0.11396412723473254,0.0,51.66640566442747,0.18965182984880793,20.71124240791534,0
2018-01-01 17:30:00,0.32609670365530774,0.35345787764177633,0.13803501757531855,0.4518327257445908,0.1337305138123532,0.05,-0.49702504537145975,0.1875585094698234,0.0,0.005853505853455964,0.1321815117218626,0.0,51.66327064216952,0.18056982017944198,20.71124240791534,0
2018-01-01 17:40:00,0.21392058295796168,0.35345787764177633,0.13928997730726858,0.4518327257445908,0.13513937492281947,0.05,-0.610610027179272,0.1875585094698234,0.0,0.005715923329501104,0.13357405397776748,0.0,51.66639936939231,0.17205791396041292,20.711242407915343,0
2018-01-01 17:50:00,0.14914814092073092,0.35345787764177633,0.18635018700475717,0.4518327257445908,0.13625704696333468,0.05,-0.676500141257018,0.1875585094698234,0.0,0.05167140699466576,0.1346787800100914,0.0,51.6664056520261,0.16159599310372236,20.71124240791534,0
