Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-10-23 22:41:25,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.57002573460024,20.07926626187302,-0.03184484923815134
2025-10-23 22:41:30,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.568853156823295,20.07780989427282,-0.033301216838349745
2025-10-23 22:41:35,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.56768056882672,20.076356127957865,-0.03475498315330583
2025-10-23 22:41:40,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.56650797070775,20.07490495447166,-0.03620615663951199
2025-10-23 22:41:45,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.565335362563296,20.073456365390044,-0.03765474572112737
2025-10-23 22:41:50,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.56416274448996,20.07201035232103,-0.0391007587901413
2025-10-23 22:41:55,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.562990116584025,20.070566906904677,-0.04054420420649407
2025-10-23 22:42:00,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.56181747894145,20.069126020812927,-0.04198509029824393
2025-10-23 22:42:05,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.560644831657896,20.06768768574949,-0.043423425361680756
2025-10-23 22:42:10,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.5594721748287,20.066251893449685,-0.04485921766148593
2025-10-23 22:42:15,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.55829950854889,20.064818635680314,-0.04629247543085668
2025-10-23 22:42:20,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.557126832913184,20.063387904239516,-0.04772320687165532
2025-10-23 22:42:25,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.55595414801599,20.061959690956634,-0.04915142015453711
2025-10-23 22:42:30,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.55478145395141,20.06053398769209,-0.050577123419081715
2025-10-23 22:42:35,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.55360875081325,20.059110786337214,-0.05200032477395666
2025-10-23 22:42:40,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.552436038694985,20.05769007881416,-0.053421032297009674
2025-10-23 22:42:45,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.55126331768981,20.056271857075735,-0.05483925403543566
2025-10-23 22:42:50,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.55009058789061,20.05485611310526,-0.056254998005911716
2025-10-23 22:42:55,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.54891784938996,20.05344283891647,-0.057668272194700165
2025-10-23 22:43:00,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.54774510228013,20.052032026553363,-0.059079084557808415
2025-10-23 22:43:05,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.54657234665312,20.050623668090058,-0.06048744302111331
2025-10-23 22:43:10,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.5453995826006,20.04921775563068,-0.06189335548049257
2025-10-23 22:43:15,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.54422681021395,20.04781428130923,-0.06329682980194207
2025-10-23 22:43:20,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.54305402958426,20.04641323728945,-0.06469787382172143
2025-10-23 22:43:25,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.54188124080233,20.045014615764693,-0.06609649534647843
2025-10-23 22:43:30,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.54070844395865,20.043618408957794,-0.06749270215337688
2025-10-23 22:43:35,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.53953563914343,20.042224609120957,-0.06888650199021384
2025-10-23 22:43:40,0.30756002854793607,0.19347728251153662,0.0,0.019034762976998278,0.05,0.23852526557093778,0.0,0.0,0.0,0.0,51.53836282644658,20.040833208535595,-0.07027790257557598
