Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),PV Electric Power (kW),Water Heating Electric Power (kW),Battery Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 09:10:00,3.3554327349134216,2.135462831204801,0.0,2.839196266951543,0.7091148594490031,0.11600783038726745,0.05,-0.38152937667099773,0.022643154796606155,0.0,0.0,50.96087327253554,0.15,20.724091419799045,0
2018-01-01 09:20:00,3.329917287091855,2.128801465227712,0.0,2.8288816005682476,0.7091148594490031,0.11600783038726745,0.05,-0.3967351469286431,0.02264814361598058,0.0,0.0,50.93652269142387,0.15,20.72409301338984,0
2018-01-01 09:30:00,1.9530594907072956,1.7562372140437914,0.0,2.2520947012157793,0.7091148594490031,0.11600783038726745,0.05,-1.196819132804339,0.022661232459584738,0.0,0.0,50.91222618569794,0.15,20.724098084680424,0
2018-01-01 09:40:00,1.8099286658297526,1.721058744006821,0.0,2.1976335823426125,0.7091148594490031,0.11600783038726745,0.05,-1.2854885895485284,0.022660983199397914,0.0,0.0,50.88813026501095,0.15,20.724099868380556,0
2018-01-01 09:50:00,1.6805241846974954,1.6922471621361055,0.0,2.1530113318396693,0.7091148594490031,0.11600783038726745,0.05,-1.370316883504658,0.02270704652621368,0.0,0.0,50.86406103939255,0.15,20.72410869436853,0
2018-01-01 10:00:00,1.556822017145316,1.6668626541885632,0.0,2.114732882507272,0.7082382406869399,0.11237557663088248,0.05,-1.4512253124190173,0.022700629739238812,0.0,0.0,50.84023272359062,0.15,20.724105480448273,0
2018-01-01 10:10:00,1.4473906595851973,1.645895057234129,0.0,2.082268734414826,0.7082382406869399,0.11237557663088248,0.05,-1.5282011848341175,0.022709292686666434,0.0,0.0,50.8164396634534,0.15,20.723372622486,0
2018-01-01 10:20:00,1.3418306653528,1.6249057598060337,0.0,2.0497727550642293,0.7082382406869399,0.11237557663088248,0.05,-1.6012693159567548,0.02271340892750307,0.0,0.0,50.7928407312715,0.15,20.723374914289632,0
2018-01-01 10:30:00,0.7185146351157553,1.3642873426474214,0.0,1.6202474783134992,0.7082382406869399,0.11237557663088248,0.05,-1.8622025951012062,0.08985593458563994,0.0,0.0,50.76928600349877,0.15,20.7233798597637,0
2018-01-01 10:40:00,0.6684858143432026,1.363721430582596,0.0,1.6098615455830125,0.7082382406869399,0.11237557663088248,0.05,-1.9263552944461861,0.11436574588855385,0.0,0.0,50.78254114447699,0.15,20.713758368396128,0
2018-01-01 10:50:00,0.523818955332928,1.3338415002890553,0.0,1.5880194072508427,0.7082382406869399,0.11237557663088248,0.05,-1.986251778637436,0.05143750940169906,0.0,0.0,50.81962133741428,0.15,20.71008173249579,0
2018-01-01 11:00:00,0.3867616630883643,1.293634465719999,0.0,1.5246383716337288,0.7158107154846605,0.10748423050985531,0.05,-2.042873250828786,0.031701596288905586,0.0,0.0,50.83045070422424,0.15,20.71913305106603,0
2018-01-01 11:10:00,0.28079946348197454,1.262022668456827,0.0,1.4780388507775775,0.7158107154846605,0.10748423050985531,0.05,-2.096205052154265,0.025670718864146146,0.0,0.0,50.81766034251491,0.15,20.722390824572514,0
2018-01-01 11:20:00,0.25946942333362827,1.2538461297521302,0.0,1.4391624928197149,0.7158107154846605,0.10748423050985531,0.05,-2.146230607648402,0.09324259216779959,0.0,0.0,50.79763729849768,0.15,20.723277650818265,0
2018-01-01 11:30:00,-0.4651477497753887,1.1776698769109029,0.0,1.3116459605543984,0.38171581900041207,0.10748423050985531,0.05,-2.433939889210314,0.11794612937025942,0.0,0.0,50.814101056210724,0.15,20.713516295416444,0
2018-01-01 11:40:00,-0.41071844869098345,1.2390417346774045,0.0,1.403087208896238,0.38171581900041207,0.10748423050985531,0.05,-2.480155463273058,0.12714975617556923,0.0,0.0,50.855397102699605,0.15,20.670310066700182,0
2018-01-01 11:50:00,-0.4254469490795132,1.2040190796285009,0.0,1.3766059018958978,0.38171581900041207,0.10748423050985531,0.05,-2.5228679187036978,0.055658409040783376,0.12595660917723595,0.0,50.90445550507187,0.15,20.668844054890073,0
2018-01-01 12:00:00,-0.5544257374937986,1.1626146873778342,0.0,1.3099412749681874,0.3914622243665771,0.10393767697072097,0.05,-2.5620730996358048,0.03310227036946026,0.11920391546706055,0.0,50.92061766438946,0.1520246211406821,20.679310973434216,0
2018-01-01 12:10:00,-0.5526691393659384,1.1294008069948758,0.0,1.261214982847249,0.3914622243665771,0.10393767697072097,0.05,-2.5976726215113985,0.02616036711861311,0.2122282308422998,0.0,50.90941213769795,0.15394075197635138,20.683606304797664,0
2018-01-01 12:20:00,-0.5458852210974452,1.1043991019925854,0.0,1.2233780735542341,0.3914622243665771,0.10393767697072097,0.05,-2.6297088168995777,0.023920051520177316,0.2911255693904229,0.0,50.88978815059823,0.15735093457666374,20.68464150304849,0
2018-01-01 12:30:00,-0.05779765838041745,1.0697461090787554,0.0,1.1700118988289059,0.3914622243665771,0.10393767697072097,0.05,-2.1522997774077886,0.023194463907679114,0.3558958549534881,0.0,50.86768226000949,0.16202742116923075,20.684975577584765,0
2018-01-01 12:40:00,-0.04039143223813918,1.059825285469773,0.0,1.154739109979455,0.3914622243665771,0.10393767697072097,0.05,-2.1726713213351516,0.022972710725752975,0.4091681670545064,0.0,50.844729023145064,0.1677428941094086,20.685088789193042,0
2018-01-01 12:50:00,-0.48512914296422,1.0485747827168987,0.0,1.1373486969444748,0.3914622243665771,0.10393767697072097,0.05,-2.190781002676035,0.022903261430041896,0.0,0.0,50.82169191340075,0.17431253204573563,20.685125730854597,0
2018-01-01 13:00:00,-0.5210544910037571,1.0363022258058288,0.0,1.1183526977020597,0.3914622243665771,0.10290930816087102,0.05,-2.2066725918619774,0.022893870628712554,0.0,0.0,50.79859815279785,0.17431253204573563,20.685142600198912,0
2018-01-01 13:10:00,-0.5376510100872212,1.023814150926228,0.0,1.0990205196892113,0.3914622243665771,0.10290930816087102,0.05,-2.2204044555585254,0.022890991844061393,0.016470401410583424,0.0,50.775671978113955,0.17431253204573563,20.68497975572671,0
2018-01-01 13:20:00,-0.5424770125578013,1.0106923764341336,0.0,1.0787020514944572,0.3914622243665771,0.10290930816087102,0.05,-2.2320525206804036,0.022901603043582137,0.043600321057114755,0.0,50.752767060760156,0.17457739210821208,20.684986713982685,0
2018-01-01 13:30:00,-0.6684561908289739,1.058870092361493,0.0,1.1532861092154887,0.3914622243665771,0.10290930816087102,0.05,-2.4567484127563555,0.022906287089823035,0.0677282930946217,0.0,50.73005305783159,0.17527845268128828,20.684989538640693,0
2018-01-01 13:40:00,-0.6715594190211569,1.0438173980517762,0.0,1.1299789848360826,0.3914622243665771,0.10290930816087102,0.05,-2.4591248275541413,0.02291514812764311,0.09029974304181065,0.0,50.707367534789626,0.17636736956287682,20.684995228421386,0
2018-01-01 13:50:00,-0.5089900430504222,1.0290532030747523,0.0,1.1071124825570162,0.3914622243665771,0.10290930816087102,0.05,-2.457837701621836,0.02293951278160606,0.2744241307053432,0.0,50.684860472851305,0.17781905519735866,20.68499999754531,0
2018-01-01 14:00:00,-0.44958319753624054,1.025815267072164,0.0,1.0850226059144965,0.38346905652453855,0.10452437304441674,0.05,-2.452820745737442,0.09087241676828585,0.28934909594946356,0.0,50.662401897913746,0.18222758979590178,20.685002929210274,0
2018-01-01 14:10:00,-0.3882935508633236,1.0426922605231828,0.0,1.1014401306898474,0.38346905652453855,0.10452437304441674,0.05,-2.4439731307928514,0.11589926762141471,0.30034675204931016,0.0,50.686978553338946,0.18687562628052695,20.67427716101213,0
2018-01-01 14:20:00,-0.46324622202109267,1.0246971171110517,0.0,1.0984355899451923,0.38346905652453855,0.10452437304441674,0.05,-2.4311406604966024,0.051841452418869234,0.27962396654249266,0.0,50.736274274399726,0.19170012939649836,20.670475600924643,0
2018-01-01 14:30:00,0.02577836552117846,0.9863657479852023,0.0,1.0468158870687834,0.38346905652453855,0.10452437304441674,0.05,-1.8417391278439212,0.03193776220540182,0.25077041452195914,0.0,50.74855974374385,0.19619213364918558,20.679742480870644,0
2018-01-01 14:40:00,0.027690425069401614,0.9762717406028628,0.0,1.0335451887779594,0.38346905652453855,0.10452437304441674,0.05,-1.8419826648533053,0.025864978330139968,0.2722694932456524,0.0,50.73664015549712,0.20022108246924938,20.682695677337666,0
2018-01-01 14:50:00,-0.2595011148130502,0.9678728221874361,0.0,1.0213109617340095,0.38346905652453855,0.10452437304441674,0.05,-1.8426898713807298,0.023884365264714717,0.0,0.0,50.71771237008885,0.20459508262548737,20.683589589876192,0
2018-01-01 15:00:00,-0.2509847550984106,0.9703594218733775,0.0,1.0078569556710195,0.39857877344655246,0.11408951338157977,0.05,-1.8447748737593626,0.023264876161800275,0.0,0.0,50.69640815505029,0.20459508262548737,20.6838865127965,0
2018-01-01 15:10:00,-0.2828184935935463,0.9530196605848555,0.0,0.9810910659844136,0.39857877344655246,0.11408951338157977,0.05,-1.8496404091874339,0.023062562781341577,0.0,0.0,50.67454994436793,0.20459508262548737,20.687843379444153,0
