Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),PV Electric Power (kW),Battery Electric Power (kW),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 19:50:00,3.1298700947980844,1.8872639825895017,0.0,0.05,0.0,0.0,0.23573361474817053,0.4362670831048316,2.382953303924602,0.024916093020480277,0.0,51.53531017480284,0.15,20.67926942037568,0
2018-01-01 20:00:00,3.0547280327822337,1.8268624451188664,0.0,0.05,0.0,0.0,0.19994512045557053,0.4114109608166526,2.2865079923964586,0.10686395911355218,0.0,51.51055229128339,0.15,20.713132113213586,0
2018-01-01 20:10:00,3.1644951514328974,1.8867698069590844,0.0,0.05,0.0,0.0,0.19994512045557053,0.4114109608166526,2.3684611900360255,0.13467788012464885,0.0,51.53240421238325,0.15,20.690809327494325,0
2018-01-01 20:20:00,3.1164628697814543,1.886298420841283,0.0,0.05,0.0,0.0,0.19994512045557053,0.4114109608166526,2.3977206657873795,0.05738612272185179,0.0,51.57606938083644,0.15,20.686336462724675,0
2018-01-01 20:30:00,3.1717002508007095,1.898127728878029,0.0,0.05,0.0,0.0,0.19994512045557053,0.4114109608166526,2.39262473721106,0.11771943231742678,0.0,51.568115031493065,0.15,20.69834308106988,0
2018-01-01 20:40:00,3.2368794625811645,1.9318843007955055,0.0,0.05,0.0,0.0,0.19994512045557053,0.4114109608166526,2.4366939705021986,0.13882941080674294,0.0,51.599902953320985,0.15,20.689039048822565,0
2018-01-01 20:50:00,3.183171449847532,1.9288344529982295,0.0,0.05,0.0,0.0,0.19994512045557053,0.4114109608166526,2.4630292048087683,0.05878616376654068,0.0,51.6429160134576,0.15,20.685619915391268,0
2018-01-01 21:00:00,3.067240752786414,1.8913280574677422,0.0,0.05,0.0,0.0,0.1548156066570704,0.39496869941483004,2.4338091129035817,0.03364733381093201,0.0,51.63570827523878,0.15,20.698101927877484,0
2018-01-01 21:10:00,3.085080816492167,1.905945528549058,0.0,0.05,0.0,0.0,0.1548156066570704,0.39496869941483004,2.4594757133798817,0.025820797040384653,0.0,51.61021638609207,0.15,20.69216838754325,0
2018-01-01 21:20:00,3.331881244428463,1.9694652259149126,0.0,0.05,0.0,0.0,0.1548156066570704,0.39496869941483004,2.463689289607882,0.2684076487486804,0.0,51.57938143299242,0.15,20.693400638327365,0
2018-01-01 21:30:00,3.3081127369842056,2.0207676414554108,0.0,0.05,0.0,0.0,0.1548156066570704,0.39496869941483004,2.608535090529522,0.09979334038278365,0.0,51.711714012235696,0.15,20.655897840484666,0
2018-01-01 21:40:00,3.188689867218189,1.9649797094327712,0.0,0.05,0.0,0.0,0.1548156066570704,0.39496869941483004,2.543124218494951,0.04578134265133766,0.0,51.73419291329262,0.15,20.681530794983306,0
2018-01-01 21:50:00,3.1537507580366495,1.9487477283340082,0.0,0.05,0.0,0.0,0.1548156066570704,0.39496869941483004,2.524214081061895,0.029752370902854187,0.0,51.71724623521209,0.15,20.690215131223393,0
2018-01-01 22:00:00,3.084754338964113,1.9155673342202129,0.0,0.05,0.0,0.0,0.13372746023019602,0.35367031572482865,2.5228227465356916,0.024533816473396704,0.0,51.68864759652755,0.15,20.692759503961074,0
2018-01-01 22:10:00,3.116783924385774,1.9369204865621306,0.0,0.05,0.0,0.0,0.13372746023019602,0.35367031572482865,2.5565322279768665,0.022853920453882928,0.0,51.65654468011986,0.15,20.68381040854915,0
2018-01-01 22:20:00,3.1229739521716415,1.941124501374325,0.0,0.05,0.0,0.0,0.13372746023019602,0.35367031572482865,2.563242481714696,0.022333694501921006,0.0,51.62323028672844,0.15,20.68408184064934,0
2018-01-01 22:30:00,3.1372799951028845,1.950430183827678,0.0,0.05,0.0,0.0,0.13372746023019602,0.35367031572482865,2.5777126772946866,0.022169541853173592,0.0,51.58972251226781,0.15,20.684169611531804,0
2018-01-01 22:40:00,3.1443348952907852,1.9550018108188483,0.0,0.05,0.0,0.0,0.13372746023019602,0.35367031572482865,2.584804539755628,0.02213257958013269,0.0,51.5561159317844,0.15,20.68420272509498,0
2018-01-01 22:50:00,3.1522211273481004,1.960109778543261,0.0,0.05,0.0,0.0,0.13372746023019602,0.35367031572482865,2.592726098402652,0.022097252990423803,0.0,51.52266509276529,0.15,20.6842120596034,0
2018-01-01 23:00:00,3.056374417887314,1.939611419216467,0.0,0.05,0.0,0.0,0.06409506435616996,0.3194884811148025,2.600672133810384,0.02211873860595784,0.0,51.489205884384184,0.15,20.68422534498705,0
2018-01-01 23:10:00,3.114024596908484,1.9768413060634875,0.0,0.05,0.0,0.0,0.06409506435616996,0.3194884811148025,2.658300937144838,0.022140114292673936,0.0,51.45593274363584,0.15,20.667569630527066,0
2018-01-01 23:20:00,3.122910129384304,1.9825678850132775,0.0,0.05,0.0,0.0,0.06409506435616996,0.3194884811148025,2.6671538168924824,0.02217276702084912,0.0,51.42266050845441,0.15,20.66757530706573,0
2018-01-01 23:30:00,3.425177646217275,2.051535863749302,0.0,0.05,0.0,0.0,0.06409506435616996,0.3194884811148025,2.649984107487231,0.34160999325907176,0.0,51.391878461250855,0.15,20.66757708922361,0
2018-01-01 23:40:00,3.7049316018660727,2.1879692151419285,0.0,0.05,0.0,0.0,0.06409506435616996,0.3194884811148025,2.8177511026546394,0.4535969537404614,0.0,51.58343933796025,0.15,20.618840850321387,0
2018-01-01 23:50:00,3.5231497349599405,2.178663908731475,0.0,0.05,0.0,0.0,0.06409506435616996,0.3194884811148025,2.9094596066829004,0.18010658280606778,0.0,51.78005102587421,0.15,20.598972055459182,0
