Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 00:00:00,0.6192347450127188,0.1875985954010696,0.341484027963498,0.05,0.32227508178886316,0.23068701609031508,0.016272647133540527,0.31854216578358663,0.02294186217991142,0.0,51.62036797523581,20.852353296607827,0.0
2018-01-01 01:00:00,0.627708471795425,0.18694113132952217,0.3563650296515813,0.05,0.3316254273336326,0.22981039732825184,0.016272647133540527,0.327784206167606,0.028580823483975292,0.0,51.629203232609406,20.765821508986157,0.0
2018-01-01 02:00:00,0.6193733595813266,0.18628366725797474,0.32638209133641205,0.05,0.3241669338815974,0.22893377856618863,0.016272647133540527,0.3204121045316175,0.005969986804794558,0.0,51.61999496288354,20.765240104166637,0.0
2018-01-01 03:00:00,0.6122948514046802,0.18562620318642734,0.3199871360532922,0.05,0.3179650444670142,0.2280571598041254,0.016272647133540527,0.3142820516739599,0.0057050843793323,0.0,51.656917841343336,20.764658699347116,0.0
2018-01-01 04:00:00,0.6082403448803615,0.1849687391148799,0.3168430590564206,0.05,0.3147871567047587,0.22718054104206215,0.016272647133540527,0.3111409734224642,0.005702085633956356,0.0,51.657350419765706,20.764077294527596,0.0
2018-01-01 05:00:00,0.6103067562772404,0.19104249494221842,0.32225515468881594,0.05,0.3067916134353962,0.23527888214518017,0.01823626069666395,0.30323804262340315,0.0190171120654128,0.0,51.65735531663496,20.76349588970807,0.0
2018-01-01 06:00:00,0.94648573899408,0.22225292254714824,0.29368267957110705,0.05,0.29119857017436807,0.5549894000778445,0.05029776874186741,0.2878256137630819,0.005857065808025125,0.0,51.63561224230325,20.76979335920945,0.0
2018-01-01 07:00:00,1.076888297147546,0.28919596560382294,0.27793986695606177,0.05,0.2754604941425973,0.6442467908200773,0.10718101218487115,0.2722698320482815,0.0056700349077803,0.0,51.657102238245514,20.94960631316873,0.0
2018-01-01 08:00:00,1.0697542316155826,0.2958483055568992,0.2558210841516727,0.05,0.25310185706303046,0.6531165774241792,0.11353579712837308,0.2501701753209876,0.00565090883068511,0.0,51.657407654595026,21.042469481306817,0.0
2018-01-01 09:00:00,1.047887529011064,0.2958483055568992,0.23176226633426342,0.05,0.22876312119961745,0.6531165774241792,0.11600783038726745,0.22611335531699636,0.005648911017267066,0.0,51.6574388869563,21.05219586522699,0.0
2018-01-01 10:00:00,0.9923501292892416,0.29519084148535185,0.1869972066169015,0.05,0.1777345939962431,0.6522399586621159,0.11237557663088248,0.17567589213528276,0.01132131448161873,0.0,51.657442149331025,21.05383540582655,0.0
2018-01-01 11:00:00,0.9511752588886376,0.30087019758364236,0.1493889461993253,0.05,0.1338785949189457,0.6598124334598365,0.10748423050985531,0.13232787760328218,0.017061068596043113,0.0,51.6481792694712,21.050844960804973,0.0
2018-01-01 12:00:00,0.6535914381838662,0.3081800016082661,0.1127209820624181,0.05,0.10819153684656815,0.3914622243665771,0.10393767697072097,0.10693835302209051,0.005782629040327584,0.0,51.638806407840164,21.052271617470893,0.0
2018-01-01 13:00:00,0.6432163475569591,0.3081800016082661,0.10337386978539845,0.05,0.09884481502951097,0.3914622243665771,0.10290930816087102,0.09769989439210348,0.0056739753932949595,0.0,51.657223791453184,20.923213100358165,0.0
2018-01-01 14:00:00,0.6362202587259501,0.30218512572673717,0.10843461881600562,0.05,0.09822682915699481,0.38346905652453855,0.10452437304441674,0.09708906665710682,0.011345552158898807,0.0,51.65740121988985,20.92253104949619,0.0
2018-01-01 15:00:00,0.6527664451731738,0.31351741341824757,0.09479455360498934,0.05,0.09009815834504159,0.39857877344655246,0.11408951338157977,0.08905455033332296,0.005740003271666377,0.0,51.6481396900065,20.918671958972,0.0
2018-01-01 16:00:00,0.6640396920804481,0.31004708937202813,0.1171231657883554,0.05,0.09551211165586933,0.39395167471825976,0.12457590570631892,0.09440579376024148,0.022717372028113917,0.0,51.65729339816867,20.934295014559257,0.0
2018-01-01 17:00:00,0.8104625933974763,0.35345787764177633,0.15390228325714544,0.05,0.12107135818306203,0.4518327257445908,0.1875585094698234,0.11966898723885667,0.034233296018288784,0.0,51.62956981889313,20.938518021982322,0.0
2018-01-01 18:00:00,0.6702446810750613,0.277470458891472,0.1673139963052695,0.05,0.14596835155762797,0.3505161674108516,0.12376016210658161,0.14427759845078283,0.02303639785448667,0.0,51.610764629687864,21.01615468629716,0.0
2018-01-01 19:00:00,0.914697368949375,0.28593664402876634,0.18286660283854775,0.05,0.1733231353558984,0.5371437145756669,0.15423051901780968,0.1713155314714671,0.011551071367080635,0.0,51.62904885843599,20.91142976299441,0.0
2018-01-01 20:00:00,1.0146928333337486,0.3231415539458227,0.19300468109284213,0.05,0.17799745174643605,0.586750261131742,0.19994512045557053,0.17593570520111051,0.017068975891731633,0.0,51.647804082755314,21.02224980611889,0.0
2018-01-01 21:00:00,0.9568906326267873,0.31080985789445575,0.20208240632398117,0.05,0.18176702623979749,0.5703079997299194,0.1548156066570704,0.17966161666945232,0.022420789654528844,0.0,51.63879349544237,21.083126433749833,0.0
