Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-16 07:00:00,0.512387709951906,0.23839728050244624,0.10174054054054053,0.05,0.10293281250000001,0.29841859622548395,0.06103630122642199,0.10174054054054053,0.0,0.0,51.88662178128474,20.301792901568998,-0.06824549835268853
2025-01-16 08:00:00,0.3908201904320663,0.188256059472617,0.10100504301517758,0.05,0.09435507812500002,0.2315636348523783,0.01490147745468799,0.09326216216216215,0.007742880853015421,0.0,50.997478942791666,20.219399629983116,-0.06680810401862516
2025-01-16 09:00:00,0.4171780606615212,0.21507524104787795,0.09032017206071033,0.05,0.060044140625000006,0.26732254361939295,0.03981137641712827,0.059348648648648646,0.030971523412061684,0.0,51.549416694818184,20.344078889027355,-0.03442920580554401
2025-01-16 10:00:00,0.5181383820296862,0.24123695855159152,0.14045494480561765,0.05,0.10293281250000001,0.30220483362434436,0.06300073590534186,0.10174054054054053,0.03871440426507711,0.0,50.716738261784414,20.244075124575364,-0.08080796084553228
2025-01-16 11:00:00,0.4680640720949674,0.24439215638397518,0.05087027027027027,0.05,0.051466406250000006,0.3064117640675226,0.0601859017774449,0.05087027027027027,0.0,0.0,51.205183071528786,20.340414100748976,-0.04738538230211932
2025-01-16 12:00:00,0.47167205836236564,0.24854676257621527,0.05087027027027027,0.05,0.051466406250000006,0.31195123899050936,0.058254413121856294,0.05087027027027027,0.0,0.0,50.38537908218885,20.273974499612866,-0.04929709462762647
2025-01-16 13:00:00,0.47110513666210013,0.24854676257621527,0.05087027027027027,0.05,0.051466406250000006,0.31195123899050936,0.05768749142159083,0.05087027027027027,0.0,0.0,49.51947694492801,20.253473077971822,-0.0628037564685845
2025-01-16 14:00:00,0.4378032691928437,0.23150869428134363,0.08958467453534738,0.05,0.051466406250000006,0.28923381459734715,0.04710304834549656,0.05087027027027027,0.03871440426507711,0.0,49.86572449862076,20.261864159293722,-0.06524421140511585
2025-01-16 15:00:00,0.34571655215276603,0.188256059472617,0.05087027027027027,0.05,0.051466406250000006,0.2315636348523783,0.01268651105038774,0.05087027027027027,0.0,0.0,51.42537770365087,20.24520311076046,-0.07297468337679677
2025-01-16 16:00:00,0.3490847305737225,0.19022845168725927,0.05087027027027027,0.05,0.051466406250000006,0.234193491138568,0.013424833185154491,0.05087027027027027,0.0,0.0,50.52906628557708,20.233790554394094,-0.08523120966254366
2025-01-16 17:00:00,0.5026821415122066,0.2330870803363404,0.10174054054054053,0.05,0.10293281250000001,0.2913383293373428,0.05841099967486375,0.10174054054054053,0.0,0.0,49.57473797503083,20.287913117906275,-0.06513514023413342
2025-01-16 18:00:00,0.5757427357674333,0.277470458891472,0.08958467453534738,0.05,0.051466406250000006,0.3505161674108516,0.12376016210658161,0.05087027027027027,0.03871440426507711,0.0,51.19466908855397,20.339453779375322,-0.04891692609529995
2025-01-16 19:00:00,0.6175013395283873,0.2859366440287664,0.08958467453534738,0.05,0.051466406250000006,0.3618044142605775,0.1542305190178097,0.05087027027027027,0.03871440426507711,0.0,50.96640360842354,20.306746618799146,-0.04538203370303927
