Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 12:40:00,0.6441897066772209,0.3081800016082661,0.10336541073442318,0.05,0.10393767697072097,0.3914622243665771,0.0987898053399228,0.005719888854036156,0.09764552188038703,0.0,51.66640547094251,20.688266209557337,0
2018-01-01 12:50:00,0.6429156555096472,0.3081800016082661,0.10210611691628083,0.05,0.10393767697072097,0.3914622243665771,0.09751575417234912,0.005719888854036156,0.09638622806224467,0.0,51.66640547094251,20.688266209557337,0
2018-01-01 13:00:00,0.6404733811868335,0.3081800016082661,0.100708588687251,0.05,0.10290930816087102,0.3914622243665771,0.09610184865938534,0.005719888854036156,0.09498869983321484,0.0,51.66640547094251,20.68826620955734,0
2018-01-01 13:10:00,0.6390168413456856,0.3081800016082661,0.0992689510338999,0.05,0.10290930816087102,0.3914622243665771,0.09464530881823739,0.00571991992398188,0.09354903110991802,0.0,51.66640547094251,20.6880975989646,0
2018-01-01 13:20:00,0.6374785411448349,0.3081800016082661,0.09774846904448375,0.05,0.10290930816087102,0.3914622243665771,0.09310700861738673,0.005719919986371789,0.09202854905811196,0.0,51.66640546952371,20.6880975989646,0
2018-01-01 13:30:00,0.6440334128219456,0.3081800016082661,0.10422741556715864,0.05,0.10290930816087102,0.3914622243665771,0.09966188029449746,0.005719919986497084,0.09850749558066156,0.0,51.66640546952087,20.688097598964603,0
2018-01-01 13:40:00,0.6422351733211041,0.3081800016082661,0.10245000509528479,0.05,0.10290930816087102,0.3914622243665771,0.09786364079365592,0.005719919986497503,0.09673008510878729,0.0,51.66640546952086,20.688097598964603,0
2018-01-01 13:50:00,0.6405083384731616,0.3081800016082661,0.10074317219538773,0.05,0.10290930816087102,0.3914622243665771,0.09613680594571339,0.005719919986497294,0.09502325220889044,0.0,51.66640546952085,20.688097598964603,0
2018-01-01 14:00:00,0.6324556594984193,0.30218512572673717,0.12200982917157537,0.05,0.10452437304441674,0.38346905652453855,0.09446222992946399,0.028641756345541485,0.09336807282603388,0.0,51.66640546952085,20.6880975989646,0
2018-01-01 14:10:00,0.6310237392874776,0.30218512572673717,0.12064069884776998,0.05,0.10452437304441674,0.38346905652453855,0.0930303097185222,0.028687960284288584,0.09195273856348139,0.0,51.66535875588706,20.687143588674488,0
2018-01-01 14:20:00,0.629423573870358,0.30218512572673717,0.09613732458588471,0.05,0.10452437304441674,0.38346905652453855,0.09143014430140256,0.005766216704961722,0.090371107880923,0.0,51.66535664600843,20.687143588674488,0
2018-01-01 14:30:00,0.6268040075040032,0.30218512572673717,0.09350207273053542,0.05,0.10452437304441674,0.38346905652453855,0.08881057793504789,0.005720188748403157,0.08778188398213226,0.0,51.66640335540549,20.687143588674488,0
2018-01-01 14:40:00,0.6264702251128896,0.30218512572673717,0.09317206411838742,0.05,0.10452437304441674,0.38346905652453855,0.08847679554393426,0.005720096322066324,0.0874519677963211,0.0,51.66640545724799,20.687143588674488,0
