Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-06 06:00:00,2.4023669462254933,1.461597343583959,0.0,0.05,1.8900401044535862,0.21733136525354033,0.22893377856618863,0.016061697952178596,0.0,50.477915840679685,20.747976820235657,0
2018-01-06 07:00:00,2.5619795352544505,1.5963934839186342,0.0,0.05,2.07103894902135,0.080747366646428,0.29841859622548395,0.061774623361188746,0.0,50.85587685911333,20.60274144683844,0
2018-01-06 08:00:00,2.4067399580425386,1.5367753843859886,0.0,0.05,2.073584225611969,0.036374196351460386,0.2315636348523783,0.015217901226730883,0.0,50.990102195365715,20.769772375645402,0
2018-01-06 09:00:00,2.312274575299047,1.4545337254344508,0.0,0.05,1.8669402628794627,0.026793262518841534,0.30308145238640755,0.0654595975143353,0.0,50.95192288055,20.737643422357138,0
2018-01-06 10:00:00,2.0268789017394973,1.2728906059950447,0.0,0.05,1.5880676731558943,0.023394709872555,0.30220483362434436,0.0632116850867038,0.0,50.84319401073453,20.823355193713372,0
2018-01-06 11:00:00,1.7500967603962319,1.0968900857950339,0.0,0.05,1.3111599129713107,0.02223370698927259,0.3064117640675226,0.060291376368125864,0.0,50.71333551911661,20.82419109076106,0
2018-01-06 12:00:00,1.5448486193737148,0.9244449276275747,0.0,0.05,0.9967709196784876,0.12787204758286147,0.31195123899050936,0.058254413121856294,0.0,50.57822778014804,20.825937869787996,0
2018-01-06 13:00:00,1.4306397196215437,0.8707974492977053,0.0,0.05,0.9331096142437852,0.07789137496565811,0.31195123899050936,0.05768749142159083,0.0,50.77264121439682,20.7484826293822,0
2018-01-06 14:00:00,1.4332853710474307,0.8526727531979101,0.0,0.05,0.8909513229542965,0.12555866086072537,0.308165001591649,0.05861038564075982,0.0,50.900061653982895,20.77974157683932,0
2018-01-06 15:00:00,1.4856842260779988,0.8740631713147151,0.0,0.05,0.8875826387453973,0.1359756041263857,0.33610585636535634,0.07602012684085922,0.0,51.15538227316333,20.740971239332897,0
2018-01-06 16:00:00,1.7675500860002744,1.0068169987815292,0.0,0.05,0.9836391892519137,0.17669847427757332,0.41677427237250153,0.1404381500982858,0.0,51.38115446966943,20.75592697430998,0
2018-01-06 17:00:00,2.3508810863536755,1.3250500383568264,0.0,0.05,1.40448353191238,0.2569008446362007,0.4518327257445908,0.18766398406050433,0.0,51.612359530304026,20.81419810264624,0
2018-01-06 18:00:00,2.8975310178106186,1.5750771031942215,0.0,0.05,1.7053720360385143,0.4498694337218463,0.4615791311107558,0.23071041693950267,0.0,51.51045596981639,20.793923641985717,0
2018-01-06 19:00:00,3.4601136274313706,1.827452268673861,0.0,0.05,2.0974020073485846,0.3653820884919276,0.7121232897960925,0.2352062417947657,0.0,51.129882892551905,20.663921954146403,0
